step,reward,acc,fmt,len,clipped,mem,step_time,lr,ppl_abs_diff,ess,is_weight,clipped_frac,r_std,zero_std,grad,tr_ppl,ro_ppl
901,0.7045,0.5045,1,363.4,0,71.96,10.64,9.4e-06,0.2473,0.9443,0.9466,0.01482,0.3592,0,0.02025,2.02,1.539
902,0.7696,0.5714,0.9911,344.6,0,71.96,12.97,9.4e-06,0.2409,0.9578,0.9524,0.01187,0.3688,0,0.01684,1.704,1.279
903,0.7929,0.5938,0.9955,370.1,0,71.96,13.41,9.4e-06,0.3083,0.9398,0.9356,0.01708,0.402,0,0.01545,2.2,1.488
904,0.7228,0.5268,0.9799,327.5,0,71.96,10.49,9.4e-06,0.279,0.9533,0.9465,0.0132,0.3498,0,0.0227,1.777,1.267
905,0.7237,0.5268,0.9844,356.6,0,71.96,12.25,9.39e-06,0.2715,0.9485,0.9447,0.01473,0.36,0,0.02603,1.907,1.372
906,0.6929,0.4955,0.9866,332.7,0,71.96,13.73,9.39e-06,0.3099,0.9528,0.9401,0.01317,0.3397,0,0.02409,1.716,1.215
907,0.6473,0.4509,0.9821,336.6,0,71.96,12.92,9.39e-06,0.2753,0.9554,0.9468,0.01201,0.464,0,0.02009,1.68,1.232
908,0.717,0.5179,0.9955,350.4,0,71.96,14.39,9.39e-06,0.31,0.9482,0.9379,0.01521,0.4025,0,0.01815,1.856,1.309
909,0.5527,0.3571,0.9777,375.9,0,71.96,16.12,9.39e-06,0.2861,0.9509,0.9417,0.01305,0.3577,0,0.01645,1.865,1.305
910,0.7982,0.5982,1,400.1,0,71.96,16.86,9.39e-06,0.2149,0.9619,0.9565,0.009823,0.3951,0,0.02372,1.529,1.213
911,0.6357,0.4375,0.9911,385.9,0,71.96,15.16,9.39e-06,0.2474,0.9554,0.9553,0.01223,0.3702,0,0.0149,1.793,1.348
912,0.6188,0.4196,0.9955,385.7,0,71.96,12.81,9.38e-06,0.2353,0.9557,0.9586,0.01158,0.4005,0,0.01624,1.84,1.407
913,0.667,0.4688,0.9911,384.4,0,71.96,14.79,9.38e-06,0.298,0.9536,0.9477,0.01268,0.4084,0,0.01651,1.852,1.331
914,0.6411,0.442,0.9955,418.8,0,71.96,16.23,9.38e-06,0.2666,0.9577,0.9494,0.01098,0.3379,0,0.01641,1.738,1.273
915,0.4946,0.2991,0.9777,342.8,0,26.92,15.74,9.38e-06,0.442,0.9426,0.9174,0.01365,0.3428,0,0.0162,2.421,1.364
916,0.7638,0.567,0.9844,442.6,0,26.92,17.19,9.38e-06,0.2453,0.9564,0.9529,0.01285,0.4316,0,0.01973,1.704,1.259
917,0.5813,0.3839,0.9866,429,0,26.92,13.38,9.38e-06,0.2818,0.9549,0.9476,0.01252,0.4257,0,0.01838,1.844,1.296
918,0.725,0.5268,0.9911,483,0,26.92,17.56,9.38e-06,0.2226,0.9566,0.9602,0.01165,0.3608,0,0.017,1.784,1.356
919,0.6433,0.4464,0.9844,454.6,0,26.92,17.73,9.38e-06,0.3053,0.9524,0.9451,0.01157,0.3989,0,0.02141,1.929,1.313
920,0.5723,0.375,0.9866,507.5,0,26.92,18.08,9.37e-06,0.2703,0.9573,0.953,0.01069,0.3844,0,0.01567,1.882,1.344
921,0.8201,0.625,0.9754,539.5,0,26.92,18.8,9.37e-06,0.2377,0.959,0.9543,0.01082,0.3592,0,0.0224,1.681,1.259
922,0.8446,0.6473,0.9866,532.5,0,26.92,23.41,9.37e-06,0.1924,0.9633,0.9635,0.01006,0.3933,0,0.0206,1.586,1.25
923,0.7737,0.5759,0.9888,437.1,0,26.92,13.6,9.37e-06,0.3056,0.9445,0.9402,0.01537,0.4065,0,0.01995,2.064,1.428
924,1.041,0.8438,0.9866,461.1,0,26.92,14.04,9.37e-06,0.2084,0.9638,0.9632,0.009567,0.3571,0,0.01736,1.6,1.238
925,0.8375,0.6384,0.9955,334,0,26.92,13.69,9.37e-06,0.3924,0.9366,0.9328,0.01787,0.4442,0,0.02321,2.4,1.543
926,0.6612,0.4687,0.9621,385.1,0,26.92,14.54,9.37e-06,0.2743,0.9564,0.9563,0.01141,0.3895,0,0.02244,1.847,1.345
927,0.7732,0.5759,0.9866,334.9,0,26.92,13.9,9.36e-06,0.4361,0.9482,0.93,0.01335,0.4242,0,0.01758,2.281,1.311
928,0.7446,0.5446,1,369.5,0,26.92,15.98,9.36e-06,0.3759,0.9362,0.9278,0.01783,0.363,0,0.01637,2.397,1.552
929,0.6496,0.4598,0.9487,377.7,0,26.92,14.26,9.36e-06,0.3505,0.9552,0.9493,0.01154,0.3733,0,0.01768,2.256,1.326
930,0.7027,0.5134,0.9464,413,0,26.92,15.12,9.36e-06,0.3842,0.9484,0.9373,0.01373,0.4256,0,0.01642,2.111,1.314
931,0.6,0.4063,0.9688,379.4,0,26.92,14.4,9.36e-06,0.4178,0.9405,0.9269,0.01546,0.3998,0,0.03039,2.302,1.426
932,0.7107,0.5134,0.9866,412.9,0,26.92,16.54,9.36e-06,0.3777,0.9353,0.9323,0.01809,0.3704,0,0.01555,2.496,1.591
933,0.6598,0.4688,0.9554,449,0,26.92,12.32,9.36e-06,0.2316,0.966,0.9608,0.008193,0.3654,0,0.01612,1.603,1.222
934,0.7022,0.5089,0.9665,457.5,0,26.92,16.4,9.36e-06,0.2456,0.9663,0.9651,0.008015,0.3623,0,0.02064,2.158,1.317
935,0.8063,0.6161,0.9509,474.1,0,26.92,8.449,9.35e-06,0.2182,0.967,0.9618,0.008158,0.4054,0,0.01888,1.534,1.201
936,0.7942,0.6071,0.9353,467.6,0,26.92,16.84,9.35e-06,0.2427,0.9672,0.9619,0.007665,0.4315,0,0.01725,1.567,1.184
937,0.5406,0.3616,0.8951,474.5,0,26.92,18.17,9.35e-06,0.241,0.9645,0.9628,0.009277,0.3643,0,0.0186,1.641,1.237
938,0.5603,0.375,0.9263,425.4,0,26.92,12.25,9.35e-06,0.323,0.9558,0.9546,0.01125,0.36,0,0.01641,2.083,1.362
939,0.6263,0.442,0.9219,463.9,0,26.92,12.88,9.35e-06,0.3058,0.9569,0.9535,0.01107,0.3728,0,0.02036,2.074,1.35
940,0.7987,0.6205,0.8906,410.7,0,26.92,8.453,9.35e-06,0.493,0.9561,0.9475,0.01074,0.4354,0,0.01812,2.788e+04,1.344
941,0.65,0.4688,0.9062,335.7,0,26.92,7.586,9.35e-06,0.3561,0.9531,0.9458,0.01184,0.3781,0,0.01859,1.973,1.292
942,0.4799,0.3036,0.8817,392.5,0,26.92,11.16,9.34e-06,0.2822,0.958,0.9548,0.01025,0.3196,0,0.02846,1.825,1.313
943,0.7848,0.6071,0.8884,459.5,0,26.92,8.746,9.34e-06,0.2832,0.9635,0.9635,0.009527,0.4176,0,0.02701,1.913,1.303
944,0.9116,0.7321,0.8973,459.5,0,26.92,11.57,9.34e-06,0.295,0.9614,0.9561,0.009318,0.4045,0,0.01681,1.861,1.301
945,0.6442,0.4732,0.8549,465.6,0,26.92,16.22,9.34e-06,0.3085,0.9555,0.9491,0.01092,0.4072,0,0.01823,1.918,1.323
946,0.6241,0.4464,0.8884,544.6,0,26.92,20.87,9.34e-06,0.2705,0.9582,0.9598,0.01141,0.4626,0,0.0186,1.985,1.393
947,0.7183,0.5357,0.9129,535,0,26.92,19.81,9.34e-06,0.2764,0.9557,0.9541,0.01189,0.4403,0,0.01708,1.937,1.373
948,0.6036,0.4241,0.8973,560,0,26.92,21.2,9.34e-06,0.2687,0.9555,0.9603,0.01207,0.4234,0,0.01988,1.984,1.392
949,0.5777,0.3929,0.9241,532.7,0,26.92,19.8,9.33e-06,0.2337,0.9572,0.9642,0.01173,0.339,0,0.01432,1.86,1.404
950,0.5795,0.3884,0.9554,499.2,0,26.92,17.02,9.33e-06,0.1824,0.9561,0.9702,0.01205,0.3642,0,0.01871,1.823,1.468
951,0.6429,0.4554,0.9375,506.1,0,26.92,16.55,9.33e-06,0.1925,0.9649,0.9712,0.008657,0.3978,0,0.02218,1.66,1.324
952,0.4527,0.2634,0.9464,469.1,0,26.92,16.01,9.33e-06,0.2291,0.9584,0.9655,0.01019,0.3551,0,0.01878,1.828,1.404
953,0.5866,0.3929,0.9688,481.9,0,26.92,18.13,9.33e-06,0.2211,0.9572,0.9647,0.01176,0.3954,0,0.01859,1.88,1.44
954,0.6473,0.4509,0.9821,457.5,0,26.92,15.48,9.33e-06,0.2589,0.9388,0.9486,0.01803,0.414,0,0.01619,2.234,1.622
955,0.5607,0.3705,0.9509,488.3,0,26.92,16.98,9.33e-06,0.2077,0.9499,0.9615,0.01425,0.359,0,0.01642,2.065,1.553
956,0.5777,0.3839,0.9688,471.5,0,26.92,17.07,9.33e-06,0.2188,0.9443,0.957,0.01603,0.3815,0,0.01725,2.12,1.595
957,0.642,0.4464,0.9777,537.8,0,26.92,17.71,9.32e-06,0.1983,0.9605,0.9671,0.01127,0.4248,0,0.01705,1.77,1.378
958,0.6009,0.4152,0.9286,456.1,0,26.92,20.81,9.32e-06,0.2247,0.9654,0.9676,0.008756,0.4165,0,0.01609,1.642,1.271
959,0.6054,0.4241,0.9062,580,0,26.92,19.81,9.32e-06,0.1905,0.9673,0.9745,0.008274,0.4163,0,0.01855,1.626,1.286
960,0.4888,0.3036,0.9263,467.7,0,26.92,14.28,9.32e-06,0.2565,0.9543,0.9599,0.01282,0.4188,0,0.01963,1.931,1.441
961,0.6183,0.4241,0.971,515.3,0,26.92,19.71,9.32e-06,0.2201,0.9564,0.9604,0.01143,0.3069,0,0.01873,1.812,1.375
962,0.7732,0.6027,0.8527,508.4,0,26.92,21.96,9.32e-06,0.2672,0.9612,0.9582,0.009297,0.391,0,0.01861,1.813,1.271
963,0.5022,0.317,0.9263,517.2,0,26.92,17.46,9.32e-06,0.2518,0.954,0.9579,0.01198,0.2933,0,0.01542,1.923,1.437
964,0.5348,0.3661,0.8438,534.6,0,26.92,18.42,9.31e-06,0.2143,0.9671,0.9654,0.007886,0.3916,0,0.01968,1.663,1.281
965,0.7496,0.5625,0.9353,464,0,26.92,13.95,9.31e-06,0.1799,0.9679,0.9765,0.007419,0.4142,0,0.01851,1.629,1.328
966,0.7125,0.5312,0.9062,524.5,0,26.92,17.63,9.31e-06,0.1897,0.9725,0.9719,0.006054,0.4017,0,0.01579,1.535,1.226
967,0.7205,0.5357,0.9241,602.2,0,26.92,19.62,9.31e-06,0.171,0.9701,0.9735,0.007156,0.4258,0,0.01473,1.592,1.296
968,0.5567,0.375,0.9085,535.7,0,28.2,17.77,9.31e-06,0.1795,0.965,0.9713,0.007907,0.3719,0,0.01523,1.695,1.382
969,0.85,0.6607,0.9464,589.2,0,28.2,23.55,9.31e-06,0.1707,0.9584,0.9663,0.01075,0.4384,0,0.01765,1.857,1.507
970,0.9491,0.7634,0.9286,605.2,0,28.2,17.97,9.31e-06,0.1957,0.9584,0.9695,0.01041,0.4441,0,0.0194,1.926,1.55
971,0.8482,0.6607,0.9375,613.3,0,28.2,17.89,9.3e-06,0.187,0.9592,0.9664,0.01013,0.4316,0,0.01805,1.762,1.442
972,0.7482,0.558,0.9509,575.8,0,28.2,20.08,9.3e-06,0.2111,0.9483,0.9621,0.01414,0.4084,0,0.02012,1.997,1.577
973,0.8125,0.6161,0.9821,575.2,0,30.08,19.07,9.3e-06,0.2277,0.9514,0.9596,0.01303,0.3836,0,0.01783,2.024,1.564
974,0.9179,0.7277,0.9509,592.4,0,30.08,20.98,9.3e-06,0.1853,0.9605,0.9684,0.01006,0.4068,0,0.02018,1.697,1.381
975,0.6147,0.4241,0.9531,562.8,0,30.08,20.93,9.3e-06,0.273,0.9496,0.9541,0.01359,0.3451,0,0.01799,3.373,1.568
976,0.6362,0.4464,0.9487,612.8,0,30.08,18.74,9.3e-06,0.2173,0.9544,0.9644,0.01155,0.4214,0,0.02033,1.957,1.522
977,0.6045,0.4152,0.9464,613.9,0,30.08,13.65,9.3e-06,0.1679,0.9697,0.9756,0.007851,0.3581,0,0.01458,1.517,1.243
978,0.5263,0.3393,0.9353,602.8,0,30.45,12.25,9.29e-06,0.2057,0.9581,0.9644,0.01047,0.4013,0,0.02034,1.707,1.342
979,0.5571,0.3616,0.9777,612.8,0,31.78,15.29,9.29e-06,0.1653,0.9642,0.9748,0.009046,0.4325,0,0.01569,1.608,1.332
980,0.4723,0.3036,0.8438,566,0,31.78,24.78,9.29e-06,0.2105,0.9668,0.9671,0.007931,0.3786,0,0.0339,1.583,1.246
981,0.6853,0.5089,0.8817,585.6,0,31.78,13.83,9.29e-06,0.1772,0.9691,0.9742,0.008007,0.4298,0,0.01916,1.482,1.219
982,0.5054,0.3527,0.7634,537.4,0,31.78,12.57,9.29e-06,0.2445,0.9646,0.9631,0.008205,0.3837,0,0.01796,1.624,1.233
983,0.5491,0.3929,0.7812,526.6,0,31.78,17.99,9.29e-06,0.2602,0.9601,0.9624,0.0104,0.4286,0,0.01908,1.758,1.287
984,0.6545,0.4821,0.8616,545.4,0,31.78,13.9,9.29e-06,0.1747,0.9621,0.9722,0.01002,0.4478,0,0.01763,1.722,1.372
985,0.5795,0.4107,0.8438,591.2,0,33.07,19.6,9.28e-06,0.1996,0.964,0.971,0.00933,0.4755,0,0.01668,1.654,1.29
986,0.6013,0.442,0.7969,636.3,0,33.07,19.31,9.28e-06,0.1654,0.967,0.9768,0.008677,0.4793,0,0.01964,1.56,1.267
987,0.5004,0.3527,0.7388,611.5,0,33.07,23.28,9.28e-06,0.2323,0.9626,0.9688,0.009434,0.4552,0,0.01716,1.72,1.281
988,0.4121,0.2768,0.6763,550.7,0,33.07,17.05,9.28e-06,0.2476,0.9668,0.9666,0.008314,0.3841,0,0.0193,1.595,1.201
989,0.3567,0.2455,0.5558,519.2,0,33.07,16.02,9.28e-06,0.26,0.9675,0.9661,0.008966,0.4137,0,0.02223,1.608,1.193
990,0.4487,0.3125,0.6808,523.7,0,33.07,14.27,9.28e-06,0.262,0.964,0.9606,0.00865,0.4034,0,0.02129,1.664,1.222
991,0.4402,0.3036,0.683,582.1,0,33.07,17.78,9.28e-06,0.2281,0.9676,0.9691,0.007798,0.4134,0,0.02442,2.141,1.261
992,0.5009,0.3661,0.6741,571.7,0,33.07,21.6,9.27e-06,0.2292,0.9622,0.9647,0.01047,0.4219,0,0.02843,1.665,1.274
993,0.6781,0.5223,0.779,617.4,0,33.07,21.25,9.27e-06,0.219,0.9631,0.9647,0.009776,0.458,0,0.01789,1.702,1.301
994,0.633,0.4598,0.8661,619.9,0,33.07,20.82,9.27e-06,0.1899,0.969,0.9752,0.00843,0.3159,0,0.01541,1.881,1.252
995,0.8263,0.6384,0.9397,559.1,0,33.07,19.12,9.27e-06,0.2741,0.9457,0.9518,0.01586,0.3964,0,0.01719,2.108,1.481
996,0.6906,0.5089,0.9085,740.9,0,33.07,16.5,9.27e-06,0.1427,0.9736,0.9788,0.006353,0.4179,0,0.01858,1.352,1.158
997,0.604,0.4286,0.8772,710.5,0,33.07,16.06,9.27e-06,0.1647,0.9712,0.9772,0.007077,0.3385,0,0.01883,1.419,1.184
998,0.6134,0.4241,0.9464,760.8,0,33.07,17.81,9.27e-06,0.1691,0.9602,0.9711,0.01103,0.4209,0,0.02316,1.707,1.375
999,0.5719,0.3795,0.9621,775.2,0,33.09,23.26,9.26e-06,0.1499,0.9646,0.9752,0.009596,0.412,0,0.0259,1.574,1.304
1000,0.7371,0.5491,0.9397,784.8,0,33.09,14.32,9.26e-06,0.1346,0.9719,0.9802,0.007493,0.4367,0,0.02229,1.36,1.179
1001,0.7728,0.5848,0.9397,605.6,0,33.09,14.11,9.26e-06,0.1694,0.9667,0.9701,0.008577,0.433,0,0.02149,1.461,1.211
1002,0.6571,0.4688,0.942,794.5,0,33.09,25.19,9.26e-06,0.1766,0.9614,0.9724,0.01146,0.4199,0,0.02353,1.728,1.363
1003,0.6946,0.5089,0.9286,770.5,0,33.09,19.5,9.26e-06,0.1858,0.9711,0.9732,0.007221,0.4263,0,0.02189,1.433,1.164
1004,0.6826,0.5,0.9129,737.3,0,33.09,16.74,9.26e-06,0.2015,0.9626,0.9712,0.009874,0.4127,0,0.02073,1.769,1.341
1005,0.7429,0.5536,0.9464,673.5,0,33.2,28.42,9.26e-06,0.171,0.9621,0.9711,0.01073,0.461,0,0.02094,1.472,1.227
1006,0.6991,0.5134,0.9286,694.9,0,33.2,22.81,9.25e-06,0.1425,0.9664,0.9797,0.009104,0.4151,0,0.02266,1.483,1.273
1007,0.6911,0.5045,0.933,667.2,0,34.01,17.8,9.25e-06,0.1952,0.9579,0.9678,0.01175,0.4489,0,0.0211,1.806,1.362
1008,0.6973,0.5134,0.9196,590.9,0,34.01,16.2,9.25e-06,0.1686,0.9689,0.9757,0.008962,0.4246,0,0.01975,1.392,1.159
1009,0.6692,0.4866,0.9129,589.9,0,34.01,16.29,9.25e-06,0.1761,0.9699,0.9762,0.008053,0.4406,0,0.02429,1.406,1.164
1010,0.8228,0.6384,0.9219,585.6,0,34.01,15.83,9.25e-06,0.2019,0.9638,0.9701,0.00982,0.3964,0,0.02357,1.565,1.229
1011,0.5911,0.4107,0.9018,679.6,0,34.01,19.88,9.25e-06,0.1776,0.9695,0.975,0.00829,0.3307,0,0.02193,1.403,1.16
1012,0.6585,0.4732,0.9263,742.9,0,34.01,15.38,9.25e-06,0.1419,0.9703,0.9808,0.007869,0.3842,0,0.02437,1.364,1.178
1013,0.5571,0.3661,0.9554,722.9,0,34.01,21.49,9.24e-06,0.1857,0.9675,0.9729,0.008689,0.3989,0,0.0213,1.451,1.182
1014,0.6522,0.4598,0.9621,762.6,0,34.01,16.72,9.24e-06,0.1249,0.972,0.9818,0.007247,0.3965,0,0.02266,1.327,1.168
1015,0.6509,0.4598,0.9554,679.1,0,34.01,21.33,9.24e-06,0.1523,0.9705,0.9795,0.007845,0.3679,0,0.02618,1.379,1.168
1016,0.8152,0.6205,0.9732,689.2,0,34.01,22.27,9.24e-06,0.1825,0.965,0.9713,0.009577,0.3521,0,0.01975,1.54,1.225
1017,0.875,0.692,0.9152,632.5,0,34.01,18.96,9.24e-06,0.1874,0.969,0.9748,0.008829,0.4598,0,0.0256,1.425,1.165
1018,0.8696,0.6786,0.9554,661.9,0,34.01,21.17,9.24e-06,0.1744,0.9685,0.9749,0.008371,0.4179,0,0.02358,1.411,1.177
1019,0.8808,0.6875,0.9665,647,0,34.01,18.21,9.24e-06,0.1816,0.9682,0.9758,0.009281,0.4491,0,0.02155,1.423,1.173
1020,0.7313,0.5357,0.9777,589.4,0,34.01,17.44,9.23e-06,0.2795,0.9546,0.9583,0.01247,0.4087,0,0.01857,1.969,1.348
1021,0.5982,0.4018,0.9821,602.2,0,34.01,17.96,9.23e-06,0.1882,0.9686,0.9754,0.009381,0.397,0,0.02051,1.511,1.173
1022,0.5531,0.3571,0.9799,600.5,0,34.01,19.86,9.23e-06,0.2407,0.9639,0.9655,0.009995,0.3557,0,0.01902,1.727,1.207
1023,0.7022,0.5045,0.9888,656.2,0,34.01,20.93,9.23e-06,0.2053,0.964,0.9683,0.01019,0.3728,0,0.02198,1.645,1.229
1024,0.6384,0.4464,0.9598,600.5,0,34.01,16.13,9.23e-06,0.2322,0.9589,0.9652,0.01253,0.4183,0,0.01905,1.777,1.293
1025,0.6759,0.4777,0.9911,750.9,0,34.01,21.99,9.23e-06,0.1231,0.9691,0.9799,0.008742,0.3978,0,0.02032,1.452,1.244
1026,0.6915,0.4955,0.9799,558.9,0,34.01,18.44,9.23e-06,0.1759,0.9682,0.9753,0.009207,0.4357,0,0.02121,1.504,1.213
1027,0.6612,0.4643,0.9844,603.8,0,34.01,14.74,9.22e-06,0.2003,0.9603,0.9696,0.01133,0.3848,0,0.02078,1.724,1.321
1028,0.6513,0.4554,0.9799,633.1,0,34.01,14.59,9.22e-06,0.1676,0.9656,0.9753,0.01007,0.3409,0,0.02326,1.544,1.263
1029,0.5804,0.3839,0.9821,573.9,0,34.01,18.91,9.22e-06,0.2388,0.9556,0.9635,0.01267,0.3867,0,0.02242,1.81,1.348
1030,0.6063,0.4107,0.9777,565.2,0,34.01,17.21,9.22e-06,0.1904,0.9676,0.9751,0.009814,0.4187,0,0.01736,1.472,1.182
1031,0.6415,0.4509,0.9531,537.9,0,34.01,18.74,9.22e-06,0.2335,0.9624,0.9593,0.01054,0.296,0,0.0193,1.627,1.206
1032,0.6576,0.4643,0.9665,613.8,0,34.01,19,9.22e-06,0.1764,0.9716,0.976,0.007701,0.3893,0,0.02578,1.424,1.161
1033,0.6513,0.4554,0.9799,599.8,0,34.01,18.72,9.22e-06,0.1378,0.9757,0.9818,0.006241,0.3479,0,0.0154,1.319,1.14
1034,0.6362,0.442,0.971,615.9,0,34.01,21.86,9.21e-06,0.1681,0.9722,0.978,0.007233,0.3032,0,0.02293,1.399,1.17
1035,0.5384,0.3482,0.9509,636.4,0,34.01,23.68,9.21e-06,0.2146,0.9694,0.9696,0.007564,0.3212,0,0.01712,1.48,1.166
1036,0.5464,0.3616,0.9241,478.1,0,34.01,19.7,9.21e-06,0.2178,0.9687,0.9712,0.00715,0.3461,0,0.01747,1.521,1.18
1037,0.7531,0.558,0.9754,550.9,0,34.01,16.09,9.21e-06,0.1805,0.9689,0.9744,0.007711,0.423,0,0.02054,1.503,1.237
1038,0.8063,0.6161,0.9509,547.7,0,34.01,18.51,9.21e-06,0.2027,0.9662,0.9723,0.00914,0.3779,0,0.01957,1.564,1.256
1039,0.683,0.4955,0.9375,515.7,0,34.01,16.74,9.21e-06,0.2055,0.9632,0.9721,0.009728,0.4016,0,0.01866,1.713,1.368
1040,0.7121,0.5223,0.9487,486.2,0,34.01,16.64,9.2e-06,0.2623,0.9542,0.9611,0.01214,0.3836,0,0.02114,1.97,1.42
1041,0.6938,0.5134,0.9018,496.3,0,34.01,20.92,9.2e-06,0.1932,0.9677,0.9709,0.009328,0.3424,0,0.01826,1.45,1.174
1042,0.7,0.5089,0.9554,658.9,0,34.01,21.89,9.2e-06,0.1679,0.9706,0.9749,0.00806,0.3869,0,0.02348,1.402,1.172
1043,0.6308,0.442,0.9442,527.5,0,34.01,11.5,9.2e-06,0.2064,0.9685,0.9711,0.008553,0.3958,0,0.0217,1.481,1.174
1044,0.5237,0.3348,0.9442,486.3,0,34.01,12.02,9.2e-06,0.2501,0.9632,0.9636,0.009532,0.3467,0,0.0216,1.672,1.219
1045,0.6174,0.4241,0.9665,512.2,0,34.01,15.6,9.2e-06,0.2092,0.9659,0.9707,0.009001,0.3721,0,0.02338,1.557,1.238
1046,0.7835,0.5893,0.971,478.2,0,34.01,16.63,9.2e-06,0.2127,0.96,0.9669,0.01069,0.3957,0,0.01797,1.685,1.302
1047,0.7085,0.5134,0.9754,512.7,0,34.01,18.26,9.19e-06,0.2414,0.9599,0.9612,0.01134,0.4363,0,0.02298,1.694,1.246
1048,0.5893,0.3929,0.9821,480.5,0,34.01,15.48,9.19e-06,0.269,0.9538,0.954,0.0122,0.3948,0,0.0179,1.755,1.284
1049,0.6857,0.4866,0.9955,501,0,34.01,18.01,9.19e-06,0.2509,0.9601,0.9597,0.01069,0.4192,0,0.01819,1.717,1.25
1050,0.7679,0.5714,0.9821,580.3,0,34.01,16.44,9.19e-06,0.1872,0.9695,0.9704,0.007786,0.4163,0,0.01644,1.49,1.191
1051,0.6871,0.4911,0.9799,570.8,0,34.01,17.08,9.19e-06,0.1809,0.9706,0.9728,0.007647,0.3969,0,0.0178,1.423,1.166
1052,0.7036,0.5089,0.9732,507.2,0,34.01,16.89,9.19e-06,0.237,0.9592,0.9608,0.01192,0.3561,0,0.01912,1.724,1.275
1053,0.9004,0.7054,0.9754,516.7,0,34.01,18.48,9.19e-06,0.1843,0.9726,0.9736,0.007743,0.4141,0,0.01662,1.378,1.131
1054,0.6594,0.4643,0.9754,412.4,0,34.01,10.81,9.18e-06,0.329,0.9608,0.9565,0.01012,0.327,0,0.01888,2.375,1.241
1055,0.617,0.4241,0.9643,446.3,0,34.01,12.93,9.18e-06,0.2694,0.9621,0.9625,0.009566,0.408,0,0.0182,1.737,1.253
1056,0.6161,0.4241,0.9598,449.7,0,34.01,13.99,9.18e-06,0.2739,0.9652,0.9657,0.008762,0.3663,0,0.01909,1.722,1.204
1057,0.6897,0.4955,0.971,514.4,0,34.01,30.26,9.18e-06,0.3239,0.9547,0.9449,0.01273,0.3805,0,0.02206,1.931,1.231
1058,0.625,0.4286,0.9821,453.4,0,34.01,11.26,9.18e-06,0.3157,0.9646,0.9587,0.009477,0.4071,0,0.01773,1.76,1.186
1059,0.6067,0.4152,0.9576,440.4,0,34.01,14.08,9.18e-06,0.3722,0.9611,0.9492,0.009125,0.365,0,0.02148,19.03,1.266
1060,0.4513,0.2589,0.9621,405.5,0,34.01,17.4,9.17e-06,0.3483,0.9649,0.9578,0.008565,0.3885,0,0.02017,1.977,1.168
1061,0.6379,0.4464,0.9576,416,0,34.01,12.42,9.17e-06,0.2484,0.969,0.9624,0.007776,0.333,0,0.01633,1.488,1.139
1062,0.6723,0.4777,0.9732,423.2,0,34.01,17.56,9.17e-06,0.2588,0.9668,0.9656,0.009062,0.3942,0,0.01995,1.55,1.167
1063,0.496,0.3036,0.9621,477.3,0,34.01,13.62,9.17e-06,0.2533,0.9669,0.9691,0.009103,0.3459,0,0.01977,1.993,1.209
1064,0.5853,0.3929,0.9621,463.6,0,34.01,16.15,9.17e-06,0.2655,0.9631,0.9639,0.01006,0.3746,0,0.01902,1.728,1.231
1065,0.4263,0.2321,0.971,468.3,0,34.01,16.58,9.17e-06,0.2325,0.966,0.9685,0.009194,0.3549,0,0.02022,1.561,1.204
1066,0.5076,0.3214,0.9308,449.7,0,34.01,18.1,9.17e-06,0.3458,0.9598,0.9515,0.01003,0.3647,0,0.02641,1.804,1.21
1067,0.6241,0.433,0.9554,549.4,0,42.65,43.82,9.16e-06,0.3488,0.9419,0.9383,0.01688,0.4387,0,0.02219,2.179,1.45
1068,0.5232,0.3304,0.9643,486.7,0,44.73,34.28,9.16e-06,0.4168,0.9497,0.9359,0.01346,0.3272,0,0.02561,2.363,1.318
1069,0.5933,0.4018,0.9576,420.9,0,44.73,17.8,9.16e-06,0.3372,0.9535,0.946,0.01272,0.3362,0,0.02193,1.911,1.304
1070,0.7857,0.5938,0.9598,489.3,0,44.73,21.76,9.16e-06,0.2733,0.9617,0.9565,0.01015,0.3969,0,0.02354,1.731,1.218
1071,0.6147,0.4241,0.9531,397,0,44.73,16.21,9.16e-06,0.3445,0.9567,0.9417,0.01087,0.3792,0,0.02077,1.847,1.224
1072,0.679,0.4911,0.9397,483.8,0,44.73,9.883,9.16e-06,0.3687,0.9658,0.9583,0.009066,0.3969,0,0.0248,79.26,1.32
1073,0.5817,0.3884,0.9665,506.5,0,44.73,14.03,9.16e-06,0.3809,0.9562,0.9502,0.01276,0.3797,0,0.02191,2.504,1.271
1074,0.7313,0.5402,0.9554,399.4,0,44.73,14.14,9.15e-06,0.4197,0.9554,0.9393,0.01135,0.3892,0,0.02746,2.767,1.208
1075,0.7513,0.558,0.9665,494.8,0,44.73,15.4,9.15e-06,0.3157,0.9672,0.9561,0.008072,0.3613,0,0.02444,2.531,1.157
1076,0.7018,0.5045,0.9866,505.2,0,44.73,14.66,9.15e-06,0.267,0.9673,0.9643,0.008659,0.4599,0,0.02414,1.64,1.152
1077,0.6571,0.4643,0.9643,531.6,0,44.73,40.27,9.15e-06,0.2764,0.9654,0.9649,0.009314,0.4008,0,0.02561,2.345,1.226
1078,0.6339,0.4375,0.9821,444.2,0,44.73,10.98,9.15e-06,0.3002,0.9658,0.961,0.009197,0.4065,0,0.02101,1.784,1.159
1079,0.8143,0.625,0.9464,529,0,44.73,13.34,9.15e-06,0.2129,0.9706,0.9677,0.007263,0.3869,0,0.02564,1.445,1.142
